"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Event #","FITC-A","PE-A","(Event #%6) - 0.5 + (Event #/(69419 + 1))","Time"
12985.6,64820.2,13129,3574.8,64185.8,3650,34825,58106.2,-6,0.00164218,6.35994
15843.2,75141.1,13818,8697.6,72088.8,7907,34837,51935.8,32.25,0.00181504,6.36112
12037.8,76444.4,10320,9698.4,71294.9,8915,34843,144942,26.25,0.00190147,6.3623
17721.6,79865.4,14542,12148.6,75004.1,10615,34849,232232,6,0.0019879,6.36347
16844.2,65230.7,16923,5100.48,65413.9,5110,34855,70662.2,12,0.00207433,6.36465
18425.6,75665.1,15959,10985.8,71290.5,10099,34861,150209,31.5,0.00216076,6.367
19127.7,67792.5,18491,7561.44,65548.5,7560,34867,22462.6,30.75,0.00224719,6.36817
15298.6,72694.8,13792,7213.68,70152.2,6739,34873,106710,33.75,0.00233362,6.36817
19099.5,69239.2,18078,14512.3,69732.3,13639,34879,5134.32,36,0.00242005,6.36935
20073,73582.1,17878,10267.2,70576,9534,34885,46926.7,35.25,0.00250648,6.37052
15897,75626,13776,9128.16,70678.5,8464,34891,146370,4.5,0.00259291,6.37052
21665.3,78653.7,18052,16521.1,75842.5,14276,34897,2661.12,48.75,0.00267934,6.3717
11696,73944.5,10366,7455.6,71917.9,6794,34903,78585.1,42.75,0.00276577,6.37288
19751,76915.1,16829,11489.8,70156.8,10733,34909,92619.4,-5.25,0.0028522,6.37405
27973.1,84947.2,21581,18119.5,84862.5,13993,34915,185767,17.25,0.00293863,6.37523
10323.2,64426.4,10501,3317.76,63115.5,3445,34921,50598.7,6,0.00302506,6.37523
15027.2,73919,13323,9422.64,70857.4,8715,34933,125638,26.25,0.00319793,6.37758
12508.2,75614.3,10841,8879.04,70507.3,8253,34939,56872.8,26.25,0.00328436,6.37758
17723.5,76446.5,15194,14354.6,69566.4,13523,34945,27134.6,14.25,0.00337079,6.37875
20199,74494.3,17770,11499.8,71646.9,10519,34951,27416.9,19.5,0.00345722,6.37993
9150.08,64828.1,9250,3945.6,66336.3,3898,34957,70514.6,-5.25,0.00354365,6.37993
12908.8,67447.3,12543,6696.72,67906,6463,34963,95756.4,25.5,0.00363008,6.37993
17221.1,72794.3,15504,10478.2,73396.4,9356,34969,141628,42.75,0.00371651,6.3811
15557.1,73613.8,13850,6093.36,71475.6,5587,34975,34799,31.5,0.00380294,6.38228
9063.68,65714.9,9039,3149.28,64457,3202,34981,5606.64,3,0.00388937,6.38346
14332.8,71360.2,13163,7916.4,70081,7403,34993,26761.7,-6.75,0.00406223,6.38463
9016.32,65487.5,9023,4437.36,64883.3,4482,34999,43938.7,3,0.00414866,6.38581
17468.8,74128.2,15444,8415.36,70345.5,7840,35005,1024.56,30.75,0.00423509,6.38698
13226.9,65377.2,13259,4722.48,65933.6,4694,35011,80131.7,-8.25,0.00432152,6.38816
13072,64543.6,13273,3733.92,64583.3,3789,35017,76692.2,-2.25,0.00440795,6.38933
9585.28,65285.9,9622,3597.12,64533.5,3653,35023,18239.8,18,0.00449438,6.39051
14904.3,74819.6,13055,7145.28,72242.1,6482,35029,163218,45,0.00458081,6.39169
14377.6,72676.5,12965,7202.16,73738.6,6401,35035,28929.6,36.75,0.00466724,6.39286
16496.6,73953.3,14619,8655.84,70811.3,8011,35047,163127,-11.25,0.0048401,6.39404
11907.2,64694.9,12062,4983.12,63696.9,5127,35053,367.2,27.75,0.00492653,6.39521
17228.8,65168.3,17326,6455.52,63840.2,6627,35059,38839.7,-3,0.00501296,6.39521
8807.68,64242.6,8985,2897.28,63525,2989,35065,84494.9,38.25,0.00509939,6.39639
16172.2,72207.3,14678,11408.4,69369.2,10778,35071,694.08,21,0.00518583,6.39756
15141.1,65068.1,15250,5121.36,64520.1,5202,35077,103865,-6.75,0.00527226,6.39756
22209.3,75622.6,19247,13714.6,71588.8,12555,35083,168585,9.75,0.00535869,6.39874
11485.4,63605.7,11834,3144.96,63320.5,3255,35089,39464.6,11.25,0.00544512,6.39874
16167.7,74392,14243,8838,72157.4,8027,35095,74904.5,5.25,0.00553155,6.39991
6840.96,63864.6,7020,2679.84,64003.6,2744,35101,41418,-3,0.00561798,6.40109
13728.6,65004,13841,5034.24,65035.3,5073,35119,531.36,-3,0.00587727,6.40344
10126.7,64327.3,10317,3477.6,64217.5,3549,35125,307.44,23.25,0.0059637,6.40344
21456,73297.6,19184,13173.8,70055.2,12324,35131,78989.8,33,0.00605013,6.40462
11985.3,74642.9,10523,6928.56,72697.8,6246,35137,66813.1,6.75,0.00613656,6.40579
12259.2,64165.7,12521,4135.68,64272.2,4217,35143,72493.9,25.5,0.00622299,6.40579
21989.1,128233,11238,16060.3,117970,8922,35149,32704.6,34.5,0.00630942,6.40697
21043.2,72135.5,19118,12893,70489.6,11987,35161,9467.28,30,0.00648228,6.40814
14140.2,72927.5,12707,8882.64,71841.6,8103,35173,192652,17.25,0.00665514,6.41049
10146.6,70688.3,9407,6474.96,69043.8,6146,35179,25714.8,33.75,0.00674157,6.41167
19702.4,78589,16430,13831.2,73940.9,12259,35185,135341,33.75,0.006828,6.41285
20043.5,65586.8,20028,8777.52,64808.9,8876,35191,355.68,10.5,0.00691443,6.41285
12990.7,72996.6,11663,6443.28,69428.9,6082,35209,144801,-0.75,0.00717372,6.41637
10929.3,64123.7,11170,3788.64,63959.9,3882,35215,89587.4,1.5,0.00726016,6.41637
12918.4,71078.9,11911,6578.64,71109.6,6063,35221,2194.56,30,0.00734659,6.41755
13359.4,64438,13587,4813.92,64821.3,4867,35227,43583,-21,0.00743302,6.41872
8696.96,65109,8754,5650.56,68551.5,5402,35233,807.84,32.25,0.00751945,6.4199
12615,64362.7,12845,4105.44,64336.2,4182,35239,80086.3,3,0.00760588,6.42107
16346.9,65668.1,16314,5080.32,65347.2,5095,35245,4065.84,14.25,0.00769231,6.42225
16099.8,65768.2,16043,7157.52,65678.4,7142,35263,451.44,27,0.0079516,6.42343
22558.7,77012.5,19197,10633,74632.3,9337,35275,25054.6,1.5,0.00812446,6.42578
12327,68532.8,11788,3662.64,70515.5,3404,35281,127030,6,0.00821089,6.42695
14561.9,71112.5,13420,7377.12,72855.2,6636,35287,146812,2.25,0.00829732,6.42813
12435.2,71162.5,11452,7409.52,70457.1,6892,35299,59299.9,-10.5,0.00847018,6.4293
15742.1,73612.1,14015,9290.88,71516,8514,35305,166608,45,0.00855661,6.43048
26471,82933.6,20918,20551,77878.3,17294,35311,160222,58.5,0.00864304,6.43165
10507.5,64147.3,10735,3667.68,64718.7,3714,35317,106.56,33,0.00872947,6.43283
9349.76,71649.4,8552,5140.08,69830.1,4824,35323,154081,6.75,0.0088159,6.43401
12608,75239.3,10982,7734.96,71578.4,7082,35329,176329,23.25,0.00890233,6.43518
21999.4,81207.1,17754,16285.7,74412.5,14343,35335,247421,51.75,0.00898876,6.43518
19473.9,68482.7,18636,14637.6,69172.9,13868,35341,49396.3,21,0.00907519,6.43636
6844.8,63448.5,7070,2466,64387.2,2510,35347,33284.2,-4.5,0.00916163,6.43753
17243.5,73443.3,15387,8064,70370.5,7510,35353,165082,31.5,0.00924806,6.43753
9930.88,66834.1,9738,5337.36,67854.4,5155,35359,49030.6,11.25,0.00933449,6.43871
21529.6,67831.5,20801,10155.6,65578.6,10149,35365,686.16,8.25,0.00942092,6.43871
11966.7,64520.8,12155,3744.72,65131.1,3768,35383,78583.7,13.5,0.00968021,6.44224
14387.2,75333.9,12516,11876.4,70603.4,11024,35389,25863.8,39.75,0.00976664,6.44341
10158.1,67048,9929,5957.28,68434.1,5705,35401,45972.7,17.25,0.0099395,6.44576
16233.6,76450.5,13916,10534.3,74003.3,9329,35407,119697,-2.25,0.0100259,6.44576
8701.44,63659,8958,3882.24,65321.3,3895,35413,205.92,-27.75,0.0101124,6.44694
16771.2,72149,15234,9915.84,72803.6,8926,35419,105884,16.5,0.0101988,6.44811
11196.8,66358.6,11058,7462.08,67009.4,7298,35425,64139,18,0.0102852,6.44929
10723.2,63962.5,10987,3689.28,64751.1,3734,35431,11173.7,17.25,0.0103717,6.45046
15379.2,73216,13766,8702.64,71921.3,7930,35437,46712.2,22.5,0.0104581,6.45046
9662.72,73763.1,8585,6406.56,71392.7,5881,35443,140291,30.75,0.0105445,6.45164
25857.9,75538.2,22434,14572.1,72271.5,13214,35449,174784,42.75,0.0106309,6.45282
12102.4,65603.2,12090,6686.64,67929.9,6451,35455,722.16,-6,0.0107174,6.45282
10454.4,64568.8,10611,3749.04,64335.5,3819,35461,56751.8,19.5,0.0108038,6.45399
11534.1,73488,10286,7006.32,70091,6551,35467,50764.3,17.25,0.0108902,6.45517
12735.4,65827.3,12679,4690.08,65691.2,4679,35479,19315.4,27.75,0.0110631,6.45752
9808,62955.6,10210,3284.64,64565.7,3334,35491,5320.8,-1.5,0.011236,6.45869
11944.3,64115.2,12209,4336.56,64197.2,4427,35497,349.92,27.75,0.0113224,6.45987
13265.3,63651.6,13658,4289.04,63912.4,4398,35503,21319.2,10.5,0.0114088,6.45987
23449.6,74338.2,20673,13105.4,71069.8,12085,35509,169859,59.25,0.0114952,6.46104
19715.8,76623.2,16863,12270.2,72720.4,11058,35515,120059,36,0.0115817,6.46222
12750.1,75183.5,11114,7513.92,73344.1,6714,35521,67724.6,12,0.0116681,6.46222
20008.3,74968,17491,12086.6,71060.4,11147,35527,133563,7.5,0.0117545,6.4634
20233.6,71403.2,18571,9243.36,70064,8646,35533,27870.5,-1.5,0.011841,6.46457
12686.1,64942.6,12802,5662.8,68094.9,5450,35539,80644.3,18,0.0119274,6.46575
21164.2,69454.9,19970,11052,71670.7,10106,35545,155730,23.25,0.0120138,6.46692
10511.4,63437.9,10859,4217.04,65335.2,4230,35551,468,-12.75,0.0121003,6.46692
12394.2,64527.2,12588,5736.24,67178.4,5596,35557,40376.2,0,0.0121867,6.4681
18284.8,68639.7,17458,9799.92,68925.5,9318,35569,76145.8,-2.25,0.0123596,6.46927
20710.4,67782.5,20024,8914.32,66447.8,8792,35575,21886.6,26.25,0.012446,6.47045
11518.7,64366.5,11728,4985.28,65658.2,4976,35581,83306.2,6.75,0.0125324,6.47163
16890.2,71552.6,15470,8866.08,69354,8378,35587,789.12,13.5,0.0126188,6.4728
16161.9,77031.8,13750,11355.8,71244.1,10446,35593,46157.8,29.25,0.0127053,6.47398
10970.9,64229.7,11194,3466.8,64490.6,3523,35599,79219.4,-26.25,0.0127917,6.47398
11840,75079.5,10335,7432.56,71780.2,6786,35605,197143,29.25,0.0128781,6.47515
9216,66885.9,9030,5582.16,68688,5326,35611,68209.9,29.25,0.0129646,6.47633
19369,76666.3,16557,8444.88,73303.8,7550,35617,71285.8,36.75,0.013051,6.4775
16761,75494.6,14550,11450.9,72172,10398,35623,912.24,9.75,0.0131374,6.47868
8348.8,64143.8,8530,4155.12,65052.5,4186,35635,34728.5,11.25,0.0133103,6.48103
14008.3,76895,11939,9228.96,72879.8,8299,35647,36955.4,4.5,0.0134831,6.48221
14407.7,73686.7,12814,5911.92,70714.3,5479,35653,119208,3,0.0135696,6.48338
13137.3,64973.6,13251,3919.68,64559,3979,35659,349.92,-0.75,0.013656,6.48338
15822.7,73621.4,14085,9182.16,72562.7,8293,35665,132370,14.25,0.0137424,6.48456
12478.7,63553.4,12868,4181.04,64140.6,4272,35671,601.2,-1.5,0.0138289,6.48456
9291.52,64239.8,9479,3056.4,63649.3,3147,35677,42793.9,18,0.0139153,6.48573
19354.2,75815.9,16730,11257.9,71223,10359,35689,75136.3,48.75,0.0140882,6.48691
15742.7,74298.9,13886,6811.92,73005.1,6115,35695,191598,11.25,0.0141746,6.48808
18423,75801.9,15928,11274.5,74634.8,9900,35701,105985,18.75,0.014261,6.48808
12907.5,64775.8,13059,4404.24,65435.6,4411,35707,110195,18,0.0143474,6.48926
14007.7,65093,14103,5821.2,67797.8,5627,35713,45082.8,27.75,0.0144339,6.49043
14188.2,73019.9,12734,10269.4,70120.1,9598,35719,112913,32.25,0.0145203,6.49043
14275.2,78504.6,11917,8297.28,73107.1,7438,35725,132328,43.5,0.0146067,6.49161
25308.8,75698.9,21911,14833.4,77503.3,12543,35731,48868.6,40.5,0.0146932,6.49279
13573.1,66591.4,13358,9822.96,68093.7,9454,35737,1270.8,37.5,0.0147796,6.49514
17314.6,72785.6,15590,9340.56,71096.7,8610,35743,119539,1.5,0.014866,6.49514
14042.2,65036.9,14150,6220.08,64561.2,6314,35749,363.6,14.25,0.0149525,6.49631
15964.2,65153,16058,5402.88,65196.7,5431,35761,33917.8,11.25,0.0151253,6.49866
12633.6,63420.6,13055,4208.4,64289.4,4290,35767,49206.2,-15,0.0152118,6.49866
9438.72,67309.7,9190,6014.16,68642.3,5742,35773,26505.4,3.75,0.0152982,6.49984
8313.6,65211.3,8355,3155.04,65124,3175,35779,25897.7,46.5,0.0153846,6.50102
13345.3,66468.8,13158,5830.56,65632.4,5822,35785,62917.2,15,0.015471,6.50219
14684.8,66389.6,14496,6161.76,66548.6,6068,35791,138157,-3,0.0155575,6.50219
8330.24,68809,7934,5250.96,70015.6,4915,35797,120344,2.25,0.0156439,6.50337
11195.5,64683.9,11343,4390.56,66375.9,4335,35803,4662,-17.25,0.0157303,6.50454
12867.2,65086.8,12956,4373.28,65256.7,4392,35809,67798.1,-17.25,0.0158168,6.50572
11751.7,73397.3,10493,7024.32,73397,6272,35821,871.92,39.75,0.0159896,6.50689
15930.2,74699.8,13976,9576.72,71126.5,8824,35827,12076.6,6.75,0.0160761,6.50807
19449.6,70178.3,18163,11706.5,67374.7,11387,35833,120249,-18,0.0161625,6.50924
12903.7,71702.2,11794,7118.64,72296.2,6453,35845,120754,21,0.0163353,6.5116
8645.76,64110.5,8838,3180.96,64943.1,3210,35857,41761.4,9.75,0.0165082,6.51277
9362.56,68396.5,8971,6809.04,69659.3,6406,35863,51834.2,20.25,0.0165946,6.51395
11722.9,64414.4,11927,3726,65029.9,3755,35869,63465.1,-4.5,0.0166811,6.5163
9724.8,73331.5,8691,5829.84,70090.7,5451,35881,14022,13.5,0.0168539,6.51747
11589.8,77181.8,9841,9550.8,70958.1,8821,35887,34467.8,30,0.0169404,6.51747
13577,64650.1,13763,5257.44,64486.5,5343,35893,45769.7,10.5,0.0170268,6.51865
24261.8,69536.4,22866,14101.9,75517.5,12238,35899,113344,20.25,0.0171132,6.51982
9171.84,70384.7,8540,4706.64,69612.8,4431,35905,62637.1,23.25,0.0171997,6.51982
12159.4,67606.3,11787,7210.08,70420.2,6710,35929,76358.2,-14.25,0.0175454,6.52335
6939.52,63597.9,7151,2536.56,64482.5,2578,35935,82906.6,9.75,0.0176318,6.52453
11756.2,64086.8,12022,3990.24,63750.5,4102,35941,60706.1,4.5,0.0177182,6.5257
12859.5,64847.8,12996,3561.12,63905.1,3652,35947,247.68,17.25,0.0178047,6.52688
11621.8,67846.4,11226,6022.8,69650.6,5667,35953,1430.64,24,0.0178911,6.52805
14148.5,64190.7,14445,4999.68,64436.4,5085,35959,29312.6,9,0.0179775,6.52923
19403.5,66580.9,19099,9130.32,67581.3,8854,35965,58839.8,30.75,0.018064,6.52923
13712,64270.5,13982,4491.36,64408.3,4570,35971,79579.4,21,0.0181504,6.5304
17194.2,70186.3,16055,12387.6,70502.3,11515,35977,86939.3,53.25,0.0182368,6.53158
13567.4,70199.8,12666,6563.52,69614.3,6179,35983,57744.7,20.25,0.0183233,6.53276
16563.2,71649.2,15150,10399,70563.9,9658,35989,83306.2,-4.5,0.0184097,6.53393
17079.7,74275.6,15070,10986.5,69809,10314,36001,50459.8,26.25,0.0185825,6.53511
12153.6,64032.3,12439,4351.68,63829.8,4468,36007,378,12,0.018669,6.53628
8090.24,63512.5,8348,3083.04,63798.6,3167,36013,86850.7,1.5,0.0187554,6.53863
11919.4,65019.7,12014,4839.12,64893.9,4887,36019,22103.3,27,0.0188418,6.53863
18055,73135.2,16179,9840.24,70165.4,9191,36025,145032,42.75,0.0189283,6.53981
14039.7,75629.2,12166,8258.4,71495.7,7570,36031,578.16,39,0.0190147,6.54099
12069.8,75111.9,10531,8097.84,70731.7,7503,36037,111986,42,0.0191011,6.54099
6593.92,63280,6829,2332.08,63024.8,2425,36043,60350.4,-2.25,0.0191876,6.54216
14929.3,72977.2,13407,8180.64,74441.3,7202,36049,91900.1,-13.5,0.019274,6.54451
19838.7,70179.8,18526,10256.4,70082.7,9591,36067,602.64,42.75,0.0195333,6.54921
19286.4,67914.3,18611,10084.3,68763.5,9611,36079,920.16,3,0.0197061,6.55039
21043.2,68659.1,20086,10436.4,68933.7,9922,36085,27700.6,6,0.0197926,6.55157
18039,77889.5,15178,14514.5,73227.2,12990,36109,155873,30,0.0201383,6.55392
18183.7,81857.8,14558,12811.7,73227.5,11466,36115,220130,3,0.0202247,6.55509
9263.36,64255.2,9448,3697.2,63230.6,3832,36121,27087.1,30.75,0.0203111,6.55627
14755.2,73715.3,13118,7292.88,70090.4,6819,36127,80560.8,21.75,0.0203976,6.55627
14046.7,79917.2,11519,10531.4,71999.6,9586,36133,137151,36.75,0.020484,6.55862
18275.8,65765.7,18212,6162.48,65055.5,6208,36145,45601.9,12,0.0206569,6.56097
14425,65887.5,14348,5674.32,65993.3,5635,36151,36709.9,-12,0.0207433,6.56215
13111.7,68726.5,12503,8357.04,70916.3,7723,36157,91295.3,27.75,0.0208297,6.56215
17770.9,77363.6,15054,11599.2,72770.9,10446,36163,56874.2,9,0.0209162,6.56332
14256,71194.2,13123,7395.84,70830.6,6843,36169,5855.04,-6,0.0210026,6.56332
9829.12,66946.7,9622,5221.44,69523,4922,36181,119061,9.75,0.0211755,6.56567
12490.9,66090.9,12386,4992.48,68363.4,4786,36187,11066.4,26.25,0.0212619,6.56567
16561.9,73696.5,14728,10159.9,72658.3,9164,36193,131109,17.25,0.0213483,6.56685
11107.2,68362.3,10648,6914.16,69285.4,6540,36205,36854.6,-1.5,0.0215212,6.56802
17077.1,73450.6,15237,10026,70918.9,9265,36217,652.32,22.5,0.021694,6.57037
12913.9,65616.9,12898,5095.44,64942.6,5142,36229,134280,43.5,0.0218669,6.57155
21779.8,73393.8,19448,11427.1,71465.6,10479,36235,998.64,31.5,0.0219533,6.57155
18779.5,75196.1,16367,12040.6,72513.3,10882,36241,103025,9.75,0.0220398,6.57273
19183.4,65633,19155,8156.88,64663,8267,36253,555.12,15.75,0.0222126,6.5739
12419.2,64360.6,12646,3595.68,64138.9,3674,36271,58587.1,3,0.0224719,6.57625
9123.2,63397.1,9431,3107.52,63821.5,3191,36277,231.84,17.25,0.0225583,6.57625
13413.8,71106.1,12363,7256.16,70533.9,6742,36289,152554,22.5,0.0227312,6.5786
14369.3,78560.5,11987,8959.68,73738.7,7963,36295,198362,41.25,0.0228176,6.5786
18950.4,79723.6,15578,13030.6,73472.5,11623,36301,123548,24,0.0229041,6.58096
10862.1,77451.6,9191,7454.16,72447.9,6743,36307,111187,23.25,0.0229905,6.58213
15946.2,78082.2,13384,8231.76,73749.4,7315,36313,148613,13.5,0.0230769,6.58331
17774.1,74440.3,15648,11341.4,72556.9,10244,36331,120049,47.25,0.0233362,6.58683
12211.2,69546.6,11507,7400.88,70140.9,6915,36337,103373,36.75,0.0234226,6.58683
13231.4,65104.8,13319,6081.84,66220.2,6019,36343,684,-4.5,0.0235091,6.58801
14577.3,65944.4,14487,4051.44,64586.5,4111,36349,922.32,-13.5,0.0235955,6.58801
12542.1,75326,10912,7277.04,71618.6,6659,36355,22947.8,27.75,0.0236819,6.58918
11656.3,65024.6,11748,5078.88,64756.7,5140,36361,247.68,22.5,0.0237684,6.58918
14744.3,74198.2,13023,9677.52,70792,8959,36367,1255.68,16.5,0.0238548,6.59036
19620.5,68681.1,18722,10120.3,66765.2,9934,36379,31613,51,0.0240277,6.59389
8666.88,65136.8,8720,4425.84,66343.1,4372,36385,328.32,15,0.0241141,6.59389
9629.44,66192,9534,5212.08,67867.9,5033,36391,524.88,5.25,0.0242005,6.59506
12159.4,69293.5,11500,7916.4,70413.8,7368,36403,105947,16.5,0.0243734,6.59741
10768.6,75030.1,9406,7981.2,70884.4,7379,36409,723.6,38.25,0.0244598,6.59741
10782.1,65378.8,10808,5124.24,65436.9,5132,36415,17614.8,13.5,0.0245462,6.59741
17617.9,79683.1,14490,12113.3,73675.7,10775,36427,3919.68,18.75,0.0247191,6.59976
13194.2,68790.6,12570,5930.64,70990,5475,36445,567.36,29.25,0.0249784,6.60212
19629.4,79576.6,16166,9617.04,75589.1,8338,36451,262143,-4.5,0.0250648,6.60329
15610.2,66686.2,15341,6993.36,67310.5,6809,36457,79994.2,28.5,0.0251513,6.60329
15649.3,66718.1,15372,5419.44,66114.8,5372,36463,50639,10.5,0.0252377,6.60447
11752.3,72380.4,10641,6354.72,71680.4,5810,36469,91491.1,24,0.0253241,6.60564
11918.1,64845.4,12045,4014.72,65029.3,4046,36475,54738.7,31.5,0.0254105,6.60564
24885.8,126300,12913,14246.6,133020,7019,36481,161799,15,0.025497,6.60682
15301.1,74307.1,13495,7179.12,73205.4,6427,36493,115048,4.5,0.0256698,6.60917
14307.2,73241.4,12802,8408.16,70663.9,7798,36499,111183,6,0.0257563,6.61034
14196.5,65510.5,14202,6678,64750.6,6759,36505,423.36,-22.5,0.0258427,6.61034
13507.2,75730,11689,8090.64,73064.4,7257,36511,34813.4,-10.5,0.0259291,6.61152
15441.9,65408.6,15472,9480.96,67390.9,9220,36517,63743,24,0.0260156,6.6127
21591,78532,18018,17057.5,74041.7,15098,36523,1603.44,18.75,0.026102,6.61387
13313.3,73790.5,11824,6540.48,71013.4,6036,36529,99558.7,-2.25,0.0261884,6.61505
13383,72491.2,12099,7434.72,72002.6,6767,36535,175108,32.25,0.0262748,6.61622
17990.4,77160.9,15280,11895.1,73682.3,10580,36541,118089,42.75,0.0263613,6.61622
10208.6,71738.5,9326,5788.08,71369.3,5315,36547,53923.7,39.75,0.0264477,6.6174
17474.6,72523.1,15791,9477.36,71663.6,8667,36553,64728.7,-24.75,0.0265341,6.61857
12966.4,74744.1,11369,7729.92,70545.6,7181,36571,165692,18.75,0.0267934,6.61975
14414.7,69192.3,13653,8182.08,70509,7605,36583,55799.3,32.25,0.0269663,6.6221
25048.3,77159.4,21275,14092.6,72756.4,12694,36589,46493.3,32.25,0.0270527,6.62328
19628.2,80066.7,16066,14583.6,74054.8,12906,36607,1025.28,38.25,0.027312,6.62563
15961.6,73038.6,14322,9562.32,73022.2,8582,36613,49356,21,0.0273984,6.62563
16160,74739.7,14170,8592.48,70975.1,7934,36619,134469,22.5,0.0274849,6.6268
10239.4,65011.3,10322,3790.8,64730,3838,36625,39183.8,32.25,0.0275713,6.6268
18155.5,81079.4,14675,12623,72649.8,11387,36631,1242,48,0.0276577,6.62798
16317.4,74308.9,14391,10521.4,72224.6,9547,36637,38877.1,16.5,0.0277442,6.62915
13593.6,65165,13671,5194.8,65082.5,5231,36643,70943,12,0.0278306,6.62915
19106.6,66953.7,18702,7924.32,66589.1,7799,36649,675.36,20.25,0.027917,6.63033
19639,68261.2,18855,12985.9,65834.7,12927,36661,839.52,-1.5,0.0280899,6.63268
25533.4,74325.3,22514,15457.7,71795.5,14110,36667,177821,0,0.0281763,6.63268
14469.1,64953,14599,4564.08,64366.6,4647,36679,41811.8,9.75,0.0283492,6.63386
19114.2,73690.9,16999,9856.8,74122.2,8715,36685,28888.6,-15,0.0284356,6.63503
14998.4,65533.4,14999,6408.72,66508.6,6315,36691,41009,12,0.028522,6.63621
15887.4,65143.8,15983,6151.68,64993.8,6203,36697,519.84,24,0.0286085,6.63738
12595.2,64037.2,12890,4237.2,64654.1,4295,36703,70071.1,25.5,0.0286949,6.63856
20798.7,71234.1,19135,10642.3,70750.2,9858,36709,142975,-1.5,0.0287813,6.63856
15799.7,77214.6,13410,11551,71509.9,10586,36715,78010.6,23.25,0.0288678,6.63973
20545.9,123002,10947,12957.1,135410,6271,36721,28631.5,30.75,0.0289542,6.63973
16834.6,71766.7,15373,10849,71378.1,9961,36727,21609.4,36,0.0290406,6.64091
19273,77436.9,16311,14867.3,73574.1,13243,36733,44246.2,30,0.0291271,6.64209
10912,74345.4,9619,7012.8,71111.1,6463,36739,81864,5.25,0.0292135,6.64209
14010.9,73628.2,12471,7515.36,70451.5,6991,36745,6395.04,-10.5,0.0292999,6.64326
13295.4,65755.4,13251,3285.36,64715.8,3327,36751,14068.8,3,0.0293863,6.64444
21859.2,78141.3,18333,14720.4,74495.5,12950,36757,17511.1,31.5,0.0294728,6.64444
18958.7,73528.1,16898,11219.8,72874,10090,36763,76474.8,18,0.0295592,6.64561
19943.7,73527.7,17776,13914.7,72122.4,12644,36769,45710.6,32.25,0.0296456,6.64679
20674.6,77936.6,17385,13361,72696.5,12045,36775,243583,99.75,0.0297321,6.64796
15524.5,75436.5,13487,9455.04,74173.5,8354,36781,172071,39,0.0298185,6.64914
13142.4,73402.1,11734,8916.48,69714.9,8382,36793,20481.8,14.25,0.0299914,6.65149
16176,77205.6,13731,10208.9,72041.5,9287,36805,111720,25.5,0.0301642,6.65267
11518.7,64931.3,11626,4196.16,64812.5,4243,36811,359.28,12.75,0.0302506,6.65384
14249,73627.7,12683,7719.12,72289.3,6998,36829,176417,42.75,0.0305099,6.65737
20430.1,72244.4,18533,15007,72151.4,13631,36835,61757.3,48.75,0.0305964,6.65737
12482.6,65199.4,12547,3789.36,64420.1,3855,36841,43839.4,29.25,0.0306828,6.65854
10466.6,64244.3,10677,3093.84,64062.5,3165,36847,54770.4,-4.5,0.0307692,6.65972
20995.2,75638.6,18191,13045,72432,11803,36853,29080.1,30.75,0.0308557,6.65972
28526.7,74014.3,25259,22351,75574.9,19382,36865,2647.44,33,0.0310285,6.66325
13214.7,71502.6,12112,7279.92,71636.2,6660,36871,158310,18.75,0.031115,6.66442
9577.6,64963.5,9662,2932.56,64363.1,2986,36877,330.48,22.5,0.0312014,6.6656
16615,74402.7,14635,8617.68,71835.2,7862,36883,99758.2,23.25,0.0312878,6.66677
11416.3,70696.4,10583,6539.04,69489.6,6167,36895,52131.6,13.5,0.0314607,6.66795
16493.4,69704.9,15507,10090.1,68347.7,9675,36901,37867,-21,0.0315471,6.66912
